q_BSC,c_BSC,q_Nusinersen,c_Nusinersen,q_OA,c_OA,q_Risdiplam,c_Risdiplam
0.5234940434595997,1077925.0272311654,2.4886479381188233,4718672.060178132,7.7317473981475855,4434684.942462997,6.7232520282830714,6743851.870574858
0.875687660788683,2196907.314715324,2.626997809620566,4996998.205047933,8.930240991929326,4506071.199654635,7.43527978144375,8534579.207460959
0.7691783742778513,1522302.8005253756,2.193566660867164,4211793.303263575,7.8124550039338185,4412954.39850712,6.948561281458064,7871165.393331061
0.8263588566574858,1668549.2423182698,1.6056290576563488,3662223.3735018587,8.02274124693322,4777891.537483604,6.090210854022938,6247728.231595205
0.9020369215941179,2204390.3286051317,2.4816921301419677,5732911.020508792,6.510553286998071,5020331.037859749,6.12815503276194,8392511.817096222
0.6353194980644818,1341775.373292039,2.730749573232809,5131838.484360289,7.567679046930841,4617018.415119327,6.433328025115107,7608624.815414697
0.6243316361013139,1622431.8525599283,2.8762738687804186,5457010.89813057,8.002702423159658,4902831.979197861,8.026893080749993,8130523.4125601305
0.7583606504399781,1600913.7937626909,2.0926926484468997,3963232.8891103077,8.742357734668087,4918409.835378849,8.348436451040978,8559329.785928892
0.5627458624090248,1498691.577448168,2.073242921278697,4551439.884822644,8.589793097521413,4614681.293855425,6.5880584183431585,7510167.477439755
0.5538117472487738,1638743.2202886937,1.2804405081481307,3255609.6406524386,9.227915205691339,4939863.466049853,8.265961472855777,7696632.348475203
0.4700273958041441,1578710.2900117105,2.0448663756628793,5122423.656669516,7.880746140302439,4723253.835628662,7.107863742605849,8227003.512913472
0.6783153854996953,1189507.6585378617,2.0146660180109364,3727972.6113577224,8.803092562544737,4618636.830286278,8.187979966135094,8115377.208913869
0.7419724129525329,1525778.796760893,2.4145870393213844,4638250.314602008,7.128297392854488,4582699.107298893,6.939651431233967,7326114.057618332
0.6211338083688084,1930739.7056039944,2.7214549047023393,6060461.778159207,6.618860312174967,4565855.1162802,7.092494095874564,7631350.224801936
0.4787254818334889,1228940.5266742138,2.1323209863041046,4355246.276663806,9.104547594352518,4723636.556177347,6.253128104801182,6144705.465630864
0.6264838313594213,1570340.2541169692,1.5060315686764243,3877996.017532584,6.6181528877774305,4877843.096098773,5.336136297521026,6653430.009217814
0.8225020826011702,1864542.234090696,2.1085533514923465,5137921.433077999,5.134036132870071,4830427.623240881,5.167456589178146,7780855.427466799
0.580738951187088,1464753.9919577646,3.021250270139339,5677910.336556351,7.419585074746992,5354166.166877009,6.681343570427682,6938152.1299873
0.4965644368540016,1743071.6567670035,1.3117135031998122,4146977.425631242,7.865004660278872,5030076.878700159,7.613426058985766,8600351.814835178
0.45605608388177704,1018154.9168574638,1.678873559526936,3711150.325833283,9.16328630983895,4597870.891589931,7.8555625361898445,7725604.609114606
0.7482988020408291,2446891.1195793166,2.3237061249629343,5286594.468516196,8.349084086652573,5062575.115005543,5.922549665863176,7516224.388106989
0.3643957527111406,1567855.6258538652,1.68851913397443,4700994.938935567,6.633071767516835,5666407.781462229,4.106644282585677,5914695.76311402
0.7850615213404619,1964856.6441362894,3.2311034520102164,6281376.2095888015,6.98287463554744,4598897.253838019,6.204141540127504,7271028.387934
0.5882801607509976,1869802.3505811477,2.165206861519307,4791068.321295829,6.647266380357733,4975760.0199582465,5.429257305487775,5986925.286492144
0.7853550331278315,1980662.222869509,2.4099868519281546,5407235.86026103,6.094598114565533,4919946.472396554,6.466116891418327,7693108.678638162
0.8997517804601416,2215973.417723358,2.100111763411056,4948640.004872408,9.448059344935253,4976749.600386357,8.328196711039968,8208866.648780976
